run_id,qid,domain,model,setting,prompt,output,latency_ms,ts,version,finish_reason,usage,error,domain_gold,bertscore_f1,bertscore_f1_percent,output_clean
1,GEO009,geography,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.

Question:
What is the name of the nearly enclosed sea between southern Europe and North Africa?

Answer:",Mediterranean Sea.,719,2025-09-16T11:59:22.809443,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 5, 'total_tokens': 82}",,geography,0.8829289078712463,88.29289078712463,Mediterranean Sea.
1,GEO009,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.
Distractor Snippet:
The Black Sea lies between southeastern Europe and western Asia.

Question:
Which sea separates Europe and Africa?

Answer:",The Mediterranean Sea.,619,2025-09-16T11:59:23.429059,gpt-4o,stop,"{'prompt_tokens': 84, 'completion_tokens': 4, 'total_tokens': 88}",,geography,0.4673883318901062,46.73883318901062,The Mediterranean Sea.
1,GEO009,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A nearly enclosed sea connects the Atlantic and separates southern Europe from North Africa.
Snippet B:
This is the Mediterranean Sea.
Distractor Snippet:
The Black Sea lies between southeastern Europe and western Asia.

Question:
What is the name of the nearly enclosed sea between southern Europe and North Africa?

Answer:",The Mediterranean Sea.,597,2025-09-16T11:59:24.026802,gpt-4o,stop,"{'prompt_tokens': 93, 'completion_tokens': 4, 'total_tokens': 97}",,geography,0.4673883318901062,46.73883318901062,The Mediterranean Sea.
1,GEO010,geography,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.

Question:
What is the capital city of Australia?

Answer:",Canberra,609,2025-09-16T11:59:24.635984,gpt-4o,stop,"{'prompt_tokens': 67, 'completion_tokens': 2, 'total_tokens': 69}",,geography,1.0,100.0,Canberra
1,GEO010,geography,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.

Question:
What is the capital of Australia?

Answer:",Canberra,1047,2025-09-16T11:59:25.683471,gpt-4o,stop,"{'prompt_tokens': 66, 'completion_tokens': 2, 'total_tokens': 68}",,geography,1.0,100.0,Canberra
1,GEO010,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.
Distractor Snippet:
Sydney is the largest city but not the capital.

Question:
What is the capital city of Australia?

Answer:",Canberra.,817,2025-09-16T11:59:26.500837,gpt-4o,stop,"{'prompt_tokens': 82, 'completion_tokens': 3, 'total_tokens': 85}",,geography,0.7140867710113525,71.40867710113525,Canberra.
1,GEO010,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Australia’s planned capital lies inland between Sydney and Melbourne.
Snippet B:
The capital city of Australia is Canberra.
Distractor Snippet:
Sydney is the largest city but not the capital.

Question:
What is the capital of Australia?

Answer:",Canberra.,614,2025-09-16T11:59:27.115241,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 3, 'total_tokens': 84}",,geography,0.7140867710113525,71.40867710113525,Canberra.
2,HIST001,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.

Question:
Who was the U.S. president during the Cuban Missile Crisis?

Answer:",John F. Kennedy,846,2025-09-16T11:59:28.228369,gpt-4o,stop,"{'prompt_tokens': 108, 'completion_tokens': 4, 'total_tokens': 112}",,history,1.0000007152557373,100.00007152557373,John F. Kennedy
2,HIST001,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.

Question:
Which U.S. president was in office during the 1962 Cuban Missile Crisis?

Answer:",John F. Kennedy,1392,2025-09-16T11:59:29.620634,gpt-4o,stop,"{'prompt_tokens': 112, 'completion_tokens': 4, 'total_tokens': 116}",,history,1.0000007152557373,100.00007152557373,John F. Kennedy
2,HIST001,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.
Distractor Snippet:
Dwight D. Eisenhower left office in 1961 after overseeing the 1960 U‑2 incident.

Question:
Who was the U.S. president during the Cuban Missile Crisis?

Answer:",John F. Kennedy,874,2025-09-16T11:59:30.495137,gpt-4o,stop,"{'prompt_tokens': 136, 'completion_tokens': 4, 'total_tokens': 140}",,history,1.0000007152557373,100.00007152557373,John F. Kennedy
2,HIST001,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In October 1962 the United States and the Soviet Union faced off over missiles in Cuba, a confrontation known as the Cuban Missile Crisis.
Snippet B:
At that time, the sitting U.S. president (January 1961–November 1963) was John F. Kennedy.
Distractor Snippet:
Dwight D. Eisenhower left office in 1961 after overseeing the 1960 U‑2 incident.

Question:
Which U.S. president was in office during the 1962 Cuban Missile Crisis?

Answer:",John F. Kennedy,543,2025-09-16T11:59:31.038573,gpt-4o,stop,"{'prompt_tokens': 140, 'completion_tokens': 4, 'total_tokens': 144}",,history,1.0000007152557373,100.00007152557373,John F. Kennedy
2,HIST002,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.

Question:
Which empire built the Colosseum in Rome?

Answer:",Roman Empire,684,2025-09-16T11:59:31.722761,gpt-4o,stop,"{'prompt_tokens': 89, 'completion_tokens': 2, 'total_tokens': 91}",,history,1.0000014305114746,100.00014305114746,Roman Empire
2,HIST002,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.

Question:
Under which dynasty was Rome’s Colosseum constructed?

Answer:",Flavian dynasty,699,2025-09-16T11:59:32.422704,gpt-4o,stop,"{'prompt_tokens': 90, 'completion_tokens': 3, 'total_tokens': 93}",,history,0.18381620943546295,18.381620943546295,Flavian dynasty
2,HIST002,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.
Distractor Snippet:
The Theatre of Dionysus in Athens is a major Greek theatre, not the Colosseum.

Question:
Which empire built the Colosseum in Rome?

Answer:",Roman Empire,718,2025-09-16T11:59:33.141598,gpt-4o,stop,"{'prompt_tokens': 114, 'completion_tokens': 2, 'total_tokens': 116}",,history,1.0000014305114746,100.00014305114746,Roman Empire
2,HIST002,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Colosseum is a large amphitheatre in Rome constructed in the first century CE.
Snippet B:
It was built under the Flavian emperors of the Roman Empire, beginning with Vespasian.
Distractor Snippet:
The Theatre of Dionysus in Athens is a major Greek theatre, not the Colosseum.

Question:
Under which dynasty was Rome’s Colosseum constructed?

Answer:",Flavian dynasty,841,2025-09-16T11:59:33.983170,gpt-4o,stop,"{'prompt_tokens': 115, 'completion_tokens': 3, 'total_tokens': 118}",,history,0.18381620943546295,18.381620943546295,Flavian dynasty
2,HIST003,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).

Question:
Who was the British monarch when the United States declared independence?

Answer:",King George III,710,2025-09-16T11:59:34.693647,gpt-4o,stop,"{'prompt_tokens': 89, 'completion_tokens': 3, 'total_tokens': 92}",,history,1.0,100.0,King George III
2,HIST003,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).

Question:
Who was the British monarch when the colonies declared independence in 1776?

Answer:",King George III,570,2025-09-16T11:59:35.264427,gpt-4o,stop,"{'prompt_tokens': 92, 'completion_tokens': 3, 'total_tokens': 95}",,history,1.0,100.0,King George III
2,HIST003,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).
Distractor Snippet:
Lord North served as British Prime Minister during the American Revolution.

Question:
Who was the British monarch when the United States declared independence?

Answer:",King George III,658,2025-09-16T11:59:35.923014,gpt-4o,stop,"{'prompt_tokens': 106, 'completion_tokens': 3, 'total_tokens': 109}",,history,1.0,100.0,King George III
2,HIST003,history,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The American Declaration of Independence was issued in 1776 against the British crown.
Snippet B:
The British monarch in 1776 was King George III (reigned 1760–1820).
Distractor Snippet:
Lord North served as British Prime Minister during the American Revolution.

Question:
Who was the British monarch when the colonies declared independence in 1776?

Answer:",King George III,715,2025-09-16T11:59:36.638369,gpt-4o,stop,"{'prompt_tokens': 109, 'completion_tokens': 3, 'total_tokens': 112}",,history,1.0,100.0,King George III
2,HIST004,history,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Treaty of Versailles was signed in 1919 at the Paris Peace Conference by the Allied powers.
Snippet B:
France was represented and its delegation led by Prime Minister Georges Clemenceau, who signed the treaty.

Question:
Who signed the Treaty of Versailles on behalf of France?

Answer:",Georges Clemenceau,674,2025-09-16T11:59:37.312822,gpt-4o,stop,"{'prompt_tokens': 91, 'completion_tokens': 5, 'total_tokens': 96}",,history,0.9999996423721313,99.99996423721313,Georges Clemenceau
2,HIST004,history,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Treaty of Versailles was signed in 1919 at the Paris Peace Conference by the Allied powers.
Snippet B:
France was represented and its delegation led by Prime Minister Georges Clemenceau, who signed the treaty.

Question:
Which French leader signed the Treaty of Versailles for France in 1919?

Answer:",Georges Clemenceau,554,2025-09-16T11:59:37.867138,gpt-4o,stop,"{'prompt_tokens': 95, 'completion_tokens': 5, 'total_tokens': 100}",,history,0.9999996423721313,99.99996423721313,Georges Clemenceau
2,HIST004,history,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Treaty of Versailles was signed in 1919 at the Paris Peace Conference by the Allied powers.
Snippet B:
France was represented and its delegation led by Prime Minister Georges Clemenceau, who signed the treaty.
Distractor Snippet:
Aristide Briand was a prominent French statesman but was not the principal signatory at Versailles in 1919.

Question:
Who signed the Treaty of Versailles on behalf of France?

Answer:",Georges Clemenceau,717,2025-09-16T11:59:38.584312,gpt-4o,stop,"{'prompt_tokens': 121, 'completion_tokens': 5, 'total_tokens': 126}",,history,0.9999996423721313,99.99996423721313,Georges Clemenceau
